image_name,target
ISIC_0239635,0.028394
ISIC_0240839,0.022109
ISIC_0241566,0.049364
ISIC_0243686,0.027450
ISIC_0243937,0.027289
ISIC_0244266,0.028131
ISIC_0244465,0.025127
ISIC_0244617,0.052046
ISIC_0244885,0.022850
ISIC_0245273,0.056592
ISIC_0246008,0.024171
ISIC_0246211,0.024160
ISIC_0248702,0.022900
ISIC_0251455,0.035755
ISIC_0251656,0.023390
ISIC_0252811,0.032170
ISIC_0254594,0.019143
ISIC_0255112,0.021063
ISIC_0256267,0.023505
ISIC_0258149,0.034755
ISIC_0258489,0.025690
ISIC_0258717,0.039128
ISIC_0259209,0.145767
ISIC_0259237,0.025650
ISIC_0261866,0.022758
ISIC_0261904,0.019015
ISIC_0261907,0.021428
ISIC_0262392,0.026902
ISIC_0262492,0.025809
ISIC_0263920,0.020567
ISIC_0265011,0.022805
ISIC_0267082,0.025554
ISIC_0268025,0.025264
ISIC_0268451,0.034715
ISIC_0269476,0.024771
ISIC_0270022,0.024474
ISIC_0270367,0.022429
ISIC_0271223,0.020754
ISIC_0272190,0.023540
ISIC_0273533,0.021783
ISIC_0274458,0.038463
ISIC_0274698,0.020859
ISIC_0274789,0.228312
ISIC_0276718,0.027438
ISIC_0280382,0.022387
ISIC_0280752,0.022976
ISIC_0280782,0.092088
ISIC_0280827,0.023186
ISIC_0281227,0.024588
ISIC_0282269,0.030194
ISIC_0282486,0.023264
ISIC_0282737,0.023952
ISIC_0284147,0.018629
ISIC_0284441,0.040527
ISIC_0284485,0.026240
ISIC_0285491,0.026507
ISIC_0285697,0.026196
ISIC_0286688,0.025830
ISIC_0287132,0.020546
ISIC_0287325,0.415684
ISIC_0288225,0.021809
ISIC_0290187,0.023179
ISIC_0291705,0.024239
ISIC_0292996,0.034231
ISIC_0294150,0.121812
ISIC_0296540,0.026231
ISIC_0297539,0.027224
ISIC_0297702,0.023347
ISIC_0298417,0.045559
ISIC_0299870,0.079738
ISIC_0300002,0.019348
ISIC_0301547,0.039849
ISIC_0301769,0.020897
ISIC_0304467,0.018404
ISIC_0304666,0.022431
ISIC_0304667,0.030292
ISIC_0306094,0.024421
ISIC_0307004,0.110815
ISIC_0307411,0.020791
ISIC_0309192,0.033555
ISIC_0309503,0.035860
ISIC_0310320,0.055994
ISIC_0311235,0.168957
ISIC_0311814,0.029528
ISIC_0312717,0.022440
ISIC_0313675,0.020489
ISIC_0317285,0.024145
ISIC_0318934,0.021361
ISIC_0319131,0.022681
ISIC_0319990,0.028454
ISIC_0320662,0.021865
ISIC_0321218,0.024258
ISIC_0321906,0.034254
ISIC_0321948,0.040737
ISIC_0322514,0.026287
ISIC_0327756,0.048167
ISIC_0328346,0.023575
ISIC_0328687,0.022516
ISIC_0328823,0.024449
ISIC_0329169,0.023782
ISIC_0329910,0.027891
ISIC_0330060,0.046410
ISIC_0330886,0.038396
ISIC_0332421,0.024093
ISIC_0332456,0.050817
ISIC_0334179,0.020702
ISIC_0335244,0.030465
ISIC_0335886,0.019936
ISIC_0336093,0.059371
ISIC_0338118,0.021926
ISIC_0338587,0.024258
ISIC_0339455,0.032199
ISIC_0340198,0.024819
ISIC_0340572,0.030611
ISIC_0341315,0.033690
ISIC_0343131,0.034626
ISIC_0343283,0.089705
ISIC_0346766,0.023782
ISIC_0347157,0.030422
ISIC_0348342,0.023008
ISIC_0350347,0.027326
ISIC_0350470,0.025170
ISIC_0351156,0.042374
ISIC_0351912,0.021090
ISIC_0352620,0.022876
ISIC_0353021,0.022895
ISIC_0355377,0.025167
ISIC_0358260,0.023507
ISIC_0358623,0.021257
ISIC_0359676,0.022328
ISIC_0359720,0.025391
ISIC_0361122,0.023365
ISIC_0366488,0.029377
ISIC_0367795,0.028427
ISIC_0367988,0.134984
ISIC_0368092,0.017757
ISIC_0368696,0.025042
ISIC_0369888,0.025520
ISIC_0370322,0.024243
ISIC_0371470,0.018517
ISIC_0371907,0.023608
ISIC_0372927,0.022642
ISIC_0372955,0.025716
ISIC_0372971,0.030363
ISIC_0373723,0.024100
ISIC_0375431,0.035839
ISIC_0377642,0.037670
ISIC_0378391,0.024563
ISIC_0378668,0.023327
ISIC_0379549,0.022479
ISIC_0380224,0.018019
ISIC_0381595,0.057079
ISIC_0382931,0.036777
ISIC_0383641,0.045180
ISIC_0383780,0.019915
ISIC_0385415,0.216902
ISIC_0385463,0.048434
ISIC_0385865,0.163434
ISIC_0388802,0.023000
ISIC_0389010,0.059678
ISIC_0389392,0.022446
ISIC_0389675,0.019336
ISIC_0390209,0.023543
ISIC_0391046,0.083771
ISIC_0391777,0.022852
ISIC_0392680,0.036524
ISIC_0392931,0.019385
ISIC_0393891,0.025822
ISIC_0394533,0.030411
ISIC_0394763,0.022056
ISIC_0394802,0.042656
ISIC_0395681,0.021777
ISIC_0395885,0.023664
ISIC_0398134,0.023922
ISIC_0400652,0.022556
ISIC_0401679,0.034224
ISIC_0403198,0.023062
ISIC_0406137,0.022269
ISIC_0407054,0.019899
ISIC_0407220,0.034108
ISIC_0408372,0.020621
ISIC_0408969,0.026748
ISIC_0409388,0.018474
ISIC_0410649,0.023326
ISIC_0411243,0.018049
ISIC_0414776,0.022597
ISIC_0416431,0.021032
ISIC_0416708,0.026373
ISIC_0418978,0.021766
ISIC_0419005,0.045163
ISIC_0421107,0.020293
ISIC_0424070,0.027780
ISIC_0426960,0.020338
ISIC_0427371,0.018587
ISIC_0429551,0.023356
ISIC_0431350,0.023042
ISIC_0431499,0.040100
ISIC_0431738,0.022593
ISIC_0432133,0.032780
ISIC_0432265,0.024595
ISIC_0432894,0.028416
ISIC_0433895,0.027833
ISIC_0434253,0.022718
ISIC_0434274,0.022939
ISIC_0434285,0.020005
ISIC_0434890,0.033475
ISIC_0434920,0.020492
ISIC_0435283,0.029609
ISIC_0435396,0.022063
ISIC_0436298,0.021212
ISIC_0436727,0.020796
ISIC_0436779,0.020630
ISIC_0436884,0.029461
ISIC_0437081,0.062888
ISIC_0437384,0.022213
ISIC_0437987,0.029288
ISIC_0438584,0.042443
ISIC_0439475,0.019994
ISIC_0441244,0.025346
ISIC_0442293,0.118888
ISIC_0442567,0.063506
ISIC_0445097,0.021794
ISIC_0446097,0.184604
ISIC_0446287,0.024332
ISIC_0446447,0.029865
ISIC_0448691,0.020431
ISIC_0450552,0.024539
ISIC_0451155,0.051013
ISIC_0451665,0.046655
ISIC_0452297,0.031152
ISIC_0453555,0.037823
ISIC_0454124,0.046135
ISIC_0454916,0.020227
ISIC_0456176,0.094478
ISIC_0456797,0.019476
ISIC_0457344,0.038750
ISIC_0457384,0.026320
ISIC_0457494,0.025813
ISIC_0457530,0.031712
ISIC_0457688,0.031402
ISIC_0459718,0.022441
ISIC_0460023,0.035780
ISIC_0460170,0.073376
ISIC_0460323,0.019042
ISIC_0461615,0.035037
ISIC_0462037,0.022588
ISIC_0462120,0.027366
ISIC_0462327,0.020725
ISIC_0462336,0.025374
ISIC_0462792,0.022271
ISIC_0463800,0.034438
ISIC_0464417,0.022358
ISIC_0465975,0.022361
ISIC_0467617,0.024143
ISIC_0468644,0.028013
ISIC_0469457,0.032386
ISIC_0470465,0.036362
ISIC_0470699,0.204620
ISIC_0473489,0.021445
ISIC_0474220,0.032864
ISIC_0476927,0.020463
ISIC_0477213,0.035453
ISIC_0477217,0.021295
ISIC_0477424,0.023686
ISIC_0477793,0.047988
ISIC_0477875,0.031037
ISIC_0477986,0.021322
ISIC_0479726,0.044285
ISIC_0479755,0.023532
ISIC_0480158,0.020309
ISIC_0481105,0.845282
ISIC_0482298,0.022297
ISIC_0482617,0.021463
ISIC_0485889,0.027947
ISIC_0486436,0.021374
ISIC_0487789,0.032421
ISIC_0488846,0.032667
ISIC_0490555,0.021324
ISIC_0492058,0.022076
ISIC_0493101,0.042872
ISIC_0493429,0.049443
ISIC_0493786,0.029727
ISIC_0495167,0.021272
ISIC_0495234,0.031328
ISIC_0495887,0.075720
ISIC_0495948,0.087982
ISIC_0497721,0.024264
ISIC_0498659,0.026850
ISIC_0500319,0.033332
ISIC_0500851,0.022786
ISIC_0501199,0.035657
ISIC_0501295,0.022339
ISIC_0502032,0.024958
ISIC_0502364,0.021237
ISIC_0504453,0.048315
ISIC_0504686,0.041037
ISIC_0504935,0.022588
ISIC_0505403,0.035859
ISIC_0505447,0.026593
ISIC_0506082,0.024624
ISIC_0506198,0.027508
ISIC_0508596,0.100677
ISIC_0509538,0.020315
ISIC_0510408,0.022846
ISIC_0510439,0.022884
ISIC_0510794,0.047142
ISIC_0511981,0.038054
ISIC_0513674,0.025461
ISIC_0513808,0.026672
ISIC_0515041,0.024798
ISIC_0515737,0.078180
ISIC_0517531,0.024805
ISIC_0517673,0.025020
ISIC_0519860,0.025201
ISIC_0520611,0.131429
ISIC_0521580,0.022448
ISIC_0521689,0.018810
ISIC_0521877,0.021229
ISIC_0522569,0.034410
ISIC_0523596,0.025738
ISIC_0524466,0.049344
ISIC_0524604,0.030141
ISIC_0525213,0.019716
ISIC_0525405,0.043351
ISIC_0527588,0.026210
ISIC_0528304,0.028181
ISIC_0528945,0.027022
ISIC_0530946,0.038868
ISIC_0532813,0.020781
ISIC_0533917,0.025891
ISIC_0535264,0.188433
ISIC_0535812,0.031001
ISIC_0536393,0.021755
ISIC_0537310,0.033985
ISIC_0537430,0.069616
ISIC_0538335,0.025650
ISIC_0538391,0.075815
ISIC_0539046,0.025951
ISIC_0539432,0.473647
ISIC_0539662,0.023623
ISIC_0541206,0.021409
ISIC_0542744,0.033899
ISIC_0542899,0.029898
ISIC_0543866,0.023179
ISIC_0544482,0.032384
ISIC_0545219,0.032073
ISIC_0545222,0.031138
ISIC_0546119,0.021838
ISIC_0546506,0.121755
ISIC_0546632,0.034915
ISIC_0546682,0.027835
ISIC_0547086,0.041726
ISIC_0548182,0.042639
ISIC_0548968,0.040236
ISIC_0550777,0.030049
ISIC_0554395,0.021307
ISIC_0554507,0.060787
ISIC_0554535,0.020790
ISIC_0554819,0.040273
ISIC_0555540,0.085498
ISIC_0556297,0.019062
ISIC_0556505,0.056422
ISIC_0556568,0.022338
ISIC_0557285,0.019405
ISIC_0557595,0.024593
ISIC_0557850,0.022626
ISIC_0558458,0.021751
ISIC_0558563,0.022208
ISIC_0558899,0.036076
ISIC_0559101,0.063583
ISIC_0561202,0.098396
ISIC_0564203,0.020576
ISIC_0565070,0.030575
ISIC_0567332,0.039536
ISIC_0570796,0.049532
ISIC_0571162,0.024483
ISIC_0571336,0.028383
ISIC_0572486,0.026407
ISIC_0574930,0.021660
ISIC_0576125,0.025892
ISIC_0578316,0.021468
ISIC_0578354,0.109416
ISIC_0579350,0.023533
ISIC_0579367,0.033712
ISIC_0580265,0.025388
ISIC_0582447,0.027823
ISIC_0582531,0.053941
ISIC_0583833,0.036045
ISIC_0584197,0.198874
ISIC_0585534,0.253804
ISIC_0586493,0.022964
ISIC_0586601,0.021488
ISIC_0587024,0.055520
ISIC_0587027,0.082530
ISIC_0587527,0.037556
ISIC_0588157,0.033568
ISIC_0588162,0.028696
ISIC_0588352,0.263096
ISIC_0589061,0.026874
ISIC_0590646,0.022071
ISIC_0591142,0.103937
ISIC_0591685,0.020478
ISIC_0592225,0.031472
ISIC_0592796,0.023608
ISIC_0594374,0.024568
ISIC_0594932,0.028802
ISIC_0595682,0.019003
ISIC_0596005,0.032522
ISIC_0596499,0.022179
ISIC_0598190,0.022145
ISIC_0598769,0.039936
ISIC_0600649,0.053083
ISIC_0600710,0.021243
ISIC_0602170,0.020621
ISIC_0602633,0.215902
ISIC_0603307,0.026966
ISIC_0604055,0.024350
ISIC_0604516,0.028988
ISIC_0605259,0.030025
ISIC_0606244,0.593196
ISIC_0607037,0.024084
ISIC_0607397,0.022504
ISIC_0607473,0.021578
ISIC_0607693,0.019513
ISIC_0608042,0.027367
ISIC_0608105,0.024823
ISIC_0608330,0.022986
ISIC_0609220,0.021374
ISIC_0609770,0.020331
ISIC_0610325,0.071944
ISIC_0611293,0.021792
ISIC_0611390,0.031609
ISIC_0611822,0.023288
ISIC_0612337,0.022588
ISIC_0613199,0.021030
ISIC_0613239,0.022043
ISIC_0613293,0.020640
ISIC_0613555,0.086387
ISIC_0613748,0.023586
ISIC_0615241,0.019689
ISIC_0616900,0.022159
ISIC_0619695,0.021797
ISIC_0620316,0.025766
ISIC_0620379,0.038959
ISIC_0620581,0.020455
ISIC_0621355,0.024187
ISIC_0621919,0.019200
ISIC_0622203,0.021626
ISIC_0622461,0.019293
ISIC_0623254,0.025046
ISIC_0623493,0.038448
ISIC_0623650,0.024902
ISIC_0624194,0.019148
ISIC_0627128,0.076166
ISIC_0627467,0.036501
ISIC_0631039,0.022361
ISIC_0633018,0.202921
ISIC_0633831,0.064054
ISIC_0634161,0.025439
ISIC_0634896,0.047016
ISIC_0635396,0.020740
ISIC_0635721,0.052722
ISIC_0636920,0.023531
ISIC_0637104,0.402739
ISIC_0637231,0.027067
ISIC_0639631,0.032377
ISIC_0640439,0.034002
ISIC_0641371,0.028426
ISIC_0644758,0.019960
ISIC_0644873,0.021917
ISIC_0645560,0.036049
ISIC_0646211,0.042440
ISIC_0646723,0.026386
ISIC_0647385,0.037159
ISIC_0649394,0.033629
ISIC_0650063,0.093092
ISIC_0650090,0.029059
ISIC_0653629,0.029636
ISIC_0653693,0.021208
ISIC_0653761,0.037422
ISIC_0654120,0.022493
ISIC_0655378,0.024787
ISIC_0655512,0.028632
ISIC_0656308,0.022971
ISIC_0660782,0.154490
ISIC_0660925,0.057334
ISIC_0662288,0.031924
ISIC_0663197,0.041848
ISIC_0663707,0.023964
ISIC_0664454,0.025034
ISIC_0664524,0.025552
ISIC_0665430,0.025872
ISIC_0665521,0.018163
ISIC_0667449,0.036620
ISIC_0668855,0.062925
ISIC_0669360,0.054884
ISIC_0671119,0.035086
ISIC_0673217,0.044998
ISIC_0673441,0.040586
ISIC_0673705,0.021812
ISIC_0673777,0.023011
ISIC_0673970,0.099287
ISIC_0674308,0.041944
ISIC_0674636,0.055802
ISIC_0674769,0.024493
ISIC_0675554,0.025179
ISIC_0675743,0.023378
ISIC_0676272,0.033648
ISIC_0676443,0.035182
ISIC_0676863,0.029302
ISIC_0677660,0.024715
ISIC_0678034,0.024981
ISIC_0680997,0.037307
ISIC_0681019,0.044660
ISIC_0681410,0.046035
ISIC_0681751,0.074662
ISIC_0682057,0.041477
ISIC_0682495,0.020371
ISIC_0682907,0.020388
ISIC_0682960,0.026945
ISIC_0684256,0.039386
ISIC_0684654,0.022556
ISIC_0684862,0.024203
ISIC_0685033,0.021330
ISIC_0685067,0.049331
ISIC_0686961,0.066983
ISIC_0689307,0.022710
ISIC_0692073,0.036120
ISIC_0695000,0.029993
ISIC_0695255,0.072363
ISIC_0695851,0.021779
ISIC_0697455,0.033557
ISIC_0698209,0.034067
ISIC_0700078,0.027182
ISIC_0700201,0.018308
ISIC_0701187,0.024642
ISIC_0701649,0.022678
ISIC_0701776,0.020034
ISIC_0703440,0.024425
ISIC_0703903,0.036389
ISIC_0703979,0.020303
ISIC_0704243,0.022676
ISIC_0704245,0.021030
ISIC_0704435,0.020844
ISIC_0705764,0.023092
ISIC_0705909,0.023930
ISIC_0707036,0.037808
ISIC_0707359,0.020005
ISIC_0707819,0.022912
ISIC_0708442,0.026424
ISIC_0708867,0.026383
ISIC_0708878,0.037846
ISIC_0710840,0.030755
ISIC_0712978,0.030551
ISIC_0713157,0.019190
ISIC_0714126,0.020199
ISIC_0714540,0.019059
ISIC_0715784,0.022114
ISIC_0715864,0.025252
ISIC_0716650,0.022186
ISIC_0717635,0.028426
ISIC_0718698,0.027836
ISIC_0719763,0.017180
ISIC_0720050,0.042355
ISIC_0720319,0.022620
ISIC_0721575,0.028378
ISIC_0721927,0.032615
ISIC_0722065,0.041073
ISIC_0722323,0.022256
ISIC_0723369,0.021202
ISIC_0723819,0.022131
ISIC_0724106,0.020770
ISIC_0724784,0.028255
ISIC_0727953,0.038138
ISIC_0728055,0.035158
ISIC_0728474,0.027668
ISIC_0728977,0.018890
ISIC_0729188,0.070476
ISIC_0729365,0.033864
ISIC_0732158,0.023244
ISIC_0732261,0.025519
ISIC_0733408,0.036357
ISIC_0734038,0.033012
ISIC_0734761,0.044383
ISIC_0735344,0.029202
ISIC_0735361,0.034365
ISIC_0735507,0.023089
ISIC_0737285,0.058335
ISIC_0737596,0.049978
ISIC_0737951,0.052552
ISIC_0738067,0.025393
ISIC_0738616,0.020020
ISIC_0739064,0.025008
ISIC_0739401,0.026114
ISIC_0740997,0.072835
ISIC_0743576,0.018423
ISIC_0743739,0.028086
ISIC_0743789,0.024403
ISIC_0746818,0.118439
ISIC_0747114,0.024668
ISIC_0748291,0.022709
ISIC_0749073,0.043147
ISIC_0749202,0.018549
ISIC_0752872,0.024075
ISIC_0753499,0.032458
ISIC_0755453,0.036630
ISIC_0756977,0.032330
ISIC_0757171,0.032063
ISIC_0758024,0.026831
ISIC_0758246,0.023075
ISIC_0758568,0.025935
ISIC_0759383,0.058196
ISIC_0760154,0.039486
ISIC_0760260,0.023338
ISIC_0762091,0.023285
ISIC_0763495,0.023749
ISIC_0764739,0.042771
ISIC_0765355,0.088968
ISIC_0767812,0.020326
ISIC_0769066,0.021865
ISIC_0770095,0.024530
ISIC_0770234,0.020461
ISIC_0770508,0.099749
ISIC_0770817,0.022238
ISIC_0771788,0.037836
ISIC_0772522,0.022482
ISIC_0772578,0.078805
ISIC_0772706,0.026437
ISIC_0773190,0.021732
ISIC_0774444,0.026315
ISIC_0775579,0.025249
ISIC_0775584,0.238569
ISIC_0776524,0.026476
ISIC_0776616,0.021221
ISIC_0776803,0.023118
ISIC_0776824,0.055567
ISIC_0777077,0.054531
ISIC_0778512,0.024908
ISIC_0779258,0.023017
ISIC_0780165,0.041177
ISIC_0781571,0.071841
ISIC_0784160,0.024445
ISIC_0785830,0.020792
ISIC_0786267,0.030156
ISIC_0786322,0.072559
ISIC_0788550,0.035122
ISIC_0792325,0.022037
ISIC_0792492,0.071583
ISIC_0792564,0.021041
ISIC_0792986,0.023835
ISIC_0794617,0.054990
ISIC_0795653,0.047965
ISIC_0796707,0.025325
ISIC_0797113,0.047294
ISIC_0799427,0.026367
ISIC_0799785,0.021646
ISIC_0799979,0.052600
ISIC_0800693,0.020225
ISIC_0801740,0.024258
ISIC_0802693,0.037045
ISIC_0803310,0.019780
ISIC_0803341,0.038845
ISIC_0803636,0.024321
ISIC_0804023,0.024566
ISIC_0805392,0.021216
ISIC_0807283,0.024047
ISIC_0807404,0.037306
ISIC_0808861,0.031265
ISIC_0809377,0.022368
ISIC_0809747,0.019495
ISIC_0810336,0.220244
ISIC_0810894,0.102980
ISIC_0811323,0.020874
ISIC_0813138,0.039054
ISIC_0813352,0.023749
ISIC_0814613,0.023494
ISIC_0816087,0.031024
ISIC_0816173,0.025717
ISIC_0817883,0.021818
ISIC_0818301,0.023541
ISIC_0821277,0.024303
ISIC_0821445,0.034822
ISIC_0821598,0.035015
ISIC_0822581,0.041828
ISIC_0823047,0.025008
ISIC_0823591,0.019022
ISIC_0824050,0.022283
ISIC_0825029,0.021299
ISIC_0825725,0.028356
ISIC_0829859,0.033741
ISIC_0830589,0.022236
ISIC_0834674,0.029837
ISIC_0835778,0.038904
ISIC_0836745,0.024218
ISIC_0839044,0.095436
ISIC_0839368,0.065424
ISIC_0840535,0.025363
ISIC_0840661,0.021029
ISIC_0841028,0.047956
ISIC_0842398,0.023372
ISIC_0842798,0.031694
ISIC_0843175,0.020155
ISIC_0843626,0.024035
ISIC_0844546,0.028964
ISIC_0844930,0.020808
ISIC_0844952,0.093587
ISIC_0845696,0.029113
ISIC_0848406,0.023360
ISIC_0848986,0.023407
ISIC_0851144,0.025554
ISIC_0852759,0.059896
ISIC_0853184,0.026170
ISIC_0853566,0.033560
ISIC_0853893,0.028348
ISIC_0854582,0.030144
ISIC_0855262,0.025166
ISIC_0856987,0.019852
ISIC_0857436,0.028461
ISIC_0857443,0.039907
ISIC_0857595,0.027845
ISIC_0861327,0.020732
ISIC_0862505,0.024899
ISIC_0863212,0.040295
ISIC_0864741,0.024093
ISIC_0865303,0.023958
ISIC_0866123,0.026584
ISIC_0866838,0.019739
ISIC_0867509,0.241094
ISIC_0867683,0.043279
ISIC_0868513,0.022292
ISIC_0869415,0.034266
ISIC_0870455,0.241792
ISIC_0870529,0.022824
ISIC_0871473,0.020432
ISIC_0873174,0.273698
ISIC_0874437,0.035353
ISIC_0874522,0.021910
ISIC_0874582,0.022872
ISIC_0874773,0.078103
ISIC_0875072,0.027666
ISIC_0876617,0.040315
ISIC_0876689,0.049151
ISIC_0877438,0.020198
ISIC_0877919,0.025244
ISIC_0878952,0.029321
ISIC_0879061,0.052021
ISIC_0879986,0.052228
ISIC_0881100,0.026121
ISIC_0881645,0.028361
ISIC_0881966,0.022788
ISIC_0883924,0.020416
ISIC_0884023,0.040730
ISIC_0884538,0.028099
ISIC_0885369,0.020494
ISIC_0885617,0.041201
ISIC_0886447,0.026068
ISIC_0887532,0.025130
ISIC_0887743,0.028390
ISIC_0887966,0.023959
ISIC_0890305,0.023415
ISIC_0891059,0.023046
ISIC_0891718,0.022148
ISIC_0892179,0.040559
ISIC_0893984,0.027007
ISIC_0894308,0.031738
ISIC_0894646,0.033858
ISIC_0896427,0.081002
ISIC_0897639,0.021402
ISIC_0897958,0.026940
ISIC_0898069,0.023499
ISIC_0899393,0.021056
ISIC_0900251,0.034651
ISIC_0904702,0.020886
ISIC_0904866,0.025052
ISIC_0906558,0.037881
ISIC_0908698,0.023692
ISIC_0908910,0.066408
ISIC_0909069,0.067368
ISIC_0910022,0.030471
ISIC_0913137,0.058791
ISIC_0915083,0.019173
ISIC_0915125,0.026443
ISIC_0915404,0.048909
ISIC_0915906,0.021496
ISIC_0916159,0.026788
ISIC_0916649,0.019143
ISIC_0917619,0.047246
ISIC_0917843,0.036962
ISIC_0920023,0.033328
ISIC_0923085,0.057859
ISIC_0923805,0.032192
ISIC_0924293,0.024251
ISIC_0924421,0.022349
ISIC_0925021,0.261777
ISIC_0925309,0.024507
ISIC_0925595,0.033512
ISIC_0928578,0.028621
ISIC_0929007,0.023027
ISIC_0929505,0.036705
ISIC_0929834,0.048644
ISIC_0930476,0.050518
ISIC_0931223,0.035337
ISIC_0931237,0.174310
ISIC_0931921,0.040647
ISIC_0932157,0.018135
ISIC_0932935,0.038119
ISIC_0934095,0.019005
ISIC_0935275,0.028292
ISIC_0935315,0.023746
ISIC_0935644,0.030252
ISIC_0936377,0.473751
ISIC_0936437,0.023544
ISIC_0936718,0.023040
ISIC_0937409,0.095669
ISIC_0939822,0.022335
ISIC_0940257,0.036026
ISIC_0941443,0.024180
ISIC_0943849,0.044366
ISIC_0945202,0.126285
ISIC_0946365,0.023235
ISIC_0946870,0.025074
ISIC_0948167,0.041198
ISIC_0949276,0.018768
ISIC_0949297,0.023360
ISIC_0950488,0.063691
ISIC_0951638,0.032543
ISIC_0951713,0.021694
ISIC_0951865,0.035528
ISIC_0953153,0.028248
ISIC_0953256,0.026722
ISIC_0953764,0.024291
ISIC_0954001,0.021542
ISIC_0954003,0.032376
ISIC_0955375,0.023600
ISIC_0955990,0.027043
ISIC_0957317,0.024156
ISIC_0957556,0.023784
ISIC_0958029,0.026518
ISIC_0958136,0.030737
ISIC_0958433,0.033870
ISIC_0959042,0.044185
ISIC_0959864,0.025526
ISIC_0960354,0.065980
ISIC_0960568,0.021348
ISIC_0960806,0.019923
ISIC_0960859,0.025616
ISIC_0960920,0.024867
ISIC_0962274,0.026113
ISIC_0963642,0.018850
ISIC_0963700,0.046451
ISIC_0963827,0.022464
ISIC_0964240,0.023553
ISIC_0965703,0.196029
ISIC_0966701,0.034928
ISIC_0968444,0.044984
ISIC_0969096,0.050290
ISIC_0969318,0.025207
ISIC_0969723,0.139326
ISIC_0969858,0.021752
ISIC_0971824,0.052677
ISIC_0973496,0.021648
ISIC_0973792,0.030499
ISIC_0974607,0.020862
ISIC_0974656,0.026311
ISIC_0975302,0.022171
ISIC_0975751,0.023943
