image_name,target
ISIC_0183449,0.040827
ISIC_0183658,0.011655
ISIC_0183771,0.016629
ISIC_0186715,0.043598
ISIC_0187786,0.009070
ISIC_0188485,0.010290
ISIC_0191895,0.067868
ISIC_0192184,0.014891
ISIC_0192807,0.009331
ISIC_0193289,0.039191
ISIC_0194115,0.010098
ISIC_0195744,0.010169
ISIC_0195995,0.008310
ISIC_0196159,0.038118
ISIC_0196622,0.010110
ISIC_0196807,0.020200
ISIC_0197182,0.008695
ISIC_0197440,0.018161
ISIC_0197860,0.022925
ISIC_0198376,0.009112
ISIC_0198622,0.008390
ISIC_0199195,0.010540
ISIC_0199718,0.010375
ISIC_0199780,0.016022
ISIC_0200120,0.175153
ISIC_0204399,0.009022
ISIC_0204875,0.009327
ISIC_0205627,0.010603
ISIC_0206261,0.010771
ISIC_0206934,0.089181
ISIC_0207197,0.034222
ISIC_0208233,0.111595
ISIC_0209640,0.010013
ISIC_0210915,0.011420
ISIC_0212435,0.009581
ISIC_0212468,0.011822
ISIC_0213848,0.014717
ISIC_0216203,0.012271
ISIC_0216447,0.223646
ISIC_0220438,0.139726
ISIC_0220466,0.011510
ISIC_0223354,0.008797
ISIC_0223463,0.038263
ISIC_0223760,0.007984
ISIC_0224309,0.023111
ISIC_0225471,0.009361
ISIC_0225894,0.010826
ISIC_0226234,0.008969
ISIC_0227767,0.008440
ISIC_0228452,0.008495
ISIC_0229266,0.011108
ISIC_0230247,0.010722
ISIC_0230499,0.019381
ISIC_0231539,0.020796
ISIC_0231788,0.009090
ISIC_0232763,0.020154
ISIC_0235107,0.009036
ISIC_0235501,0.096005
ISIC_0235505,0.021229
ISIC_0235542,0.015260
ISIC_0238185,0.010901
ISIC_0238872,0.035107
ISIC_0239635,0.014454
ISIC_0240839,0.011211
ISIC_0241566,0.038972
ISIC_0243686,0.007130
ISIC_0243937,0.011048
ISIC_0244266,0.023654
ISIC_0244465,0.011216
ISIC_0244617,0.049344
ISIC_0244885,0.012021
ISIC_0245273,0.045310
ISIC_0246008,0.012043
ISIC_0246211,0.006344
ISIC_0248702,0.010516
ISIC_0251455,0.029299
ISIC_0251656,0.011438
ISIC_0252811,0.022024
ISIC_0254594,0.007418
ISIC_0255112,0.010011
ISIC_0256267,0.008438
ISIC_0258149,0.023349
ISIC_0258489,0.011151
ISIC_0258717,0.021218
ISIC_0259209,0.192327
ISIC_0259237,0.011571
ISIC_0261866,0.011004
ISIC_0261904,0.008105
ISIC_0261907,0.010733
ISIC_0262392,0.011966
ISIC_0262492,0.014092
ISIC_0263920,0.007758
ISIC_0265011,0.011342
ISIC_0267082,0.013827
ISIC_0268025,0.012559
ISIC_0268451,0.029086
ISIC_0269476,0.010767
ISIC_0270022,0.009786
ISIC_0270367,0.008404
ISIC_0271223,0.009279
ISIC_0272190,0.013666
ISIC_0273533,0.012181
ISIC_0274458,0.045198
ISIC_0274698,0.014039
ISIC_0274789,0.223762
ISIC_0276718,0.010844
ISIC_0280382,0.008442
ISIC_0280752,0.012263
ISIC_0280782,0.062284
ISIC_0280827,0.012268
ISIC_0281227,0.011235
ISIC_0282269,0.013864
ISIC_0282486,0.010559
ISIC_0282737,0.011635
ISIC_0284147,0.007144
ISIC_0284441,0.034421
ISIC_0284485,0.011362
ISIC_0285491,0.012505
ISIC_0285697,0.015383
ISIC_0286688,0.019299
ISIC_0287132,0.011166
ISIC_0287325,0.357068
ISIC_0288225,0.008128
ISIC_0290187,0.009737
ISIC_0291705,0.012304
ISIC_0292996,0.026495
ISIC_0294150,0.052143
ISIC_0296540,0.015341
ISIC_0297539,0.013408
ISIC_0297702,0.008103
ISIC_0298417,0.023994
ISIC_0299870,0.099008
ISIC_0300002,0.007048
ISIC_0301547,0.021781
ISIC_0301769,0.009298
ISIC_0304467,0.007095
ISIC_0304666,0.008399
ISIC_0304667,0.022718
ISIC_0306094,0.010578
ISIC_0307004,0.122878
ISIC_0307411,0.007718
ISIC_0309192,0.030178
ISIC_0309503,0.028807
ISIC_0310320,0.066161
ISIC_0311235,0.123625
ISIC_0311814,0.015057
ISIC_0312717,0.008436
ISIC_0313675,0.010484
ISIC_0317285,0.011818
ISIC_0318934,0.010433
ISIC_0319131,0.008525
ISIC_0319990,0.016061
ISIC_0320662,0.010613
ISIC_0321218,0.012648
ISIC_0321906,0.027575
ISIC_0321948,0.025719
ISIC_0322514,0.020759
ISIC_0327756,0.053327
ISIC_0328346,0.009843
ISIC_0328687,0.010546
ISIC_0328823,0.008729
ISIC_0329169,0.009081
ISIC_0329910,0.014809
ISIC_0330060,0.033344
ISIC_0330886,0.023603
ISIC_0332421,0.012761
ISIC_0332456,0.044626
ISIC_0334179,0.009836
ISIC_0335244,0.022761
ISIC_0335886,0.012018
ISIC_0336093,0.052810
ISIC_0338118,0.010757
ISIC_0338587,0.010441
ISIC_0339455,0.023178
ISIC_0340198,0.012039
ISIC_0340572,0.021899
ISIC_0341315,0.027260
ISIC_0343131,0.025691
ISIC_0343283,0.073255
ISIC_0346766,0.008371
ISIC_0347157,0.021569
ISIC_0348342,0.009487
ISIC_0350347,0.013053
ISIC_0350470,0.013116
ISIC_0351156,0.057186
ISIC_0351912,0.008681
ISIC_0352620,0.010653
ISIC_0353021,0.010476
ISIC_0355377,0.014547
ISIC_0358260,0.010314
ISIC_0358623,0.009812
ISIC_0359676,0.010818
ISIC_0359720,0.014073
ISIC_0361122,0.011023
ISIC_0366488,0.021785
ISIC_0367795,0.018953
ISIC_0367988,0.095844
ISIC_0368092,0.008733
ISIC_0368696,0.013315
ISIC_0369888,0.015931
ISIC_0370322,0.010672
ISIC_0371470,0.008629
ISIC_0371907,0.011494
ISIC_0372927,0.010996
ISIC_0372955,0.011672
ISIC_0372971,0.017503
ISIC_0373723,0.012352
ISIC_0375431,0.038907
ISIC_0377642,0.011657
ISIC_0378391,0.009241
ISIC_0378668,0.013780
ISIC_0379549,0.008067
ISIC_0380224,0.009373
ISIC_0381595,0.049645
ISIC_0382931,0.028785
ISIC_0383641,0.015600
ISIC_0383780,0.008483
ISIC_0385415,0.232289
ISIC_0385463,0.027221
ISIC_0385865,0.079185
ISIC_0388802,0.010966
ISIC_0389010,0.050107
ISIC_0389392,0.010524
ISIC_0389675,0.008363
ISIC_0390209,0.009513
ISIC_0391046,0.068217
ISIC_0391777,0.008813
ISIC_0392680,0.033206
ISIC_0392931,0.008627
ISIC_0393891,0.012895
ISIC_0394533,0.016386
ISIC_0394763,0.007713
ISIC_0394802,0.033680
ISIC_0395681,0.011353
ISIC_0395885,0.008887
ISIC_0398134,0.011797
ISIC_0400652,0.009263
ISIC_0401679,0.016169
ISIC_0403198,0.009744
ISIC_0406137,0.009086
ISIC_0407054,0.008434
ISIC_0407220,0.007260
ISIC_0408372,0.010360
ISIC_0408969,0.010696
ISIC_0409388,0.009281
ISIC_0410649,0.014701
ISIC_0411243,0.010930
ISIC_0414776,0.010307
ISIC_0416431,0.012953
ISIC_0416708,0.012503
ISIC_0418978,0.009460
ISIC_0419005,0.025175
ISIC_0421107,0.006762
ISIC_0424070,0.015317
ISIC_0426960,0.011581
ISIC_0427371,0.009039
ISIC_0429551,0.010897
ISIC_0431350,0.008611
ISIC_0431499,0.034730
ISIC_0431738,0.008900
ISIC_0432133,0.022089
ISIC_0432265,0.013782
ISIC_0432894,0.023136
ISIC_0433895,0.023139
ISIC_0434253,0.010838
ISIC_0434274,0.009565
ISIC_0434285,0.007846
ISIC_0434890,0.030090
ISIC_0434920,0.009815
ISIC_0435283,0.016473
ISIC_0435396,0.007353
ISIC_0436298,0.013624
ISIC_0436727,0.017010
ISIC_0436779,0.009153
ISIC_0436884,0.018335
ISIC_0437081,0.043783
ISIC_0437384,0.008609
ISIC_0437987,0.025478
ISIC_0438584,0.049603
ISIC_0439475,0.008906
ISIC_0441244,0.016477
ISIC_0442293,0.103055
ISIC_0442567,0.058092
ISIC_0445097,0.008999
ISIC_0446097,0.083832
ISIC_0446287,0.011212
ISIC_0446447,0.018468
ISIC_0448691,0.009066
ISIC_0450552,0.012512
ISIC_0451155,0.045492
ISIC_0451665,0.031161
ISIC_0452297,0.015676
ISIC_0453555,0.031026
ISIC_0454124,0.019829
ISIC_0454916,0.008060
ISIC_0456176,0.097548
ISIC_0456797,0.009009
ISIC_0457344,0.020466
ISIC_0457384,0.010728
ISIC_0457494,0.015935
ISIC_0457530,0.024113
ISIC_0457688,0.014508
ISIC_0459718,0.010286
ISIC_0460023,0.009219
ISIC_0460170,0.059070
ISIC_0460323,0.006505
ISIC_0461615,0.024932
ISIC_0462037,0.012471
ISIC_0462120,0.021087
ISIC_0462327,0.009965
ISIC_0462336,0.010724
ISIC_0462792,0.008440
ISIC_0463800,0.024035
ISIC_0464417,0.008984
ISIC_0465975,0.011829
ISIC_0467617,0.010240
ISIC_0468644,0.013033
ISIC_0469457,0.012126
ISIC_0470465,0.034649
ISIC_0470699,0.302484
ISIC_0473489,0.009149
ISIC_0474220,0.015418
ISIC_0476927,0.010654
ISIC_0477213,0.018842
ISIC_0477217,0.008235
ISIC_0477424,0.010527
ISIC_0477793,0.042002
ISIC_0477875,0.018416
ISIC_0477986,0.008824
ISIC_0479726,0.027880
ISIC_0479755,0.013791
ISIC_0480158,0.009736
ISIC_0481105,1.163245
ISIC_0482298,0.010299
ISIC_0482617,0.008501
ISIC_0485889,0.017447
ISIC_0486436,0.009045
ISIC_0487789,0.031855
ISIC_0488846,0.013178
ISIC_0490555,0.009916
ISIC_0492058,0.010370
ISIC_0493101,0.026822
ISIC_0493429,0.038421
ISIC_0493786,0.009584
ISIC_0495167,0.009223
ISIC_0495234,0.010965
ISIC_0495887,0.081596
ISIC_0495948,0.104495
ISIC_0497721,0.008102
ISIC_0498659,0.020092
ISIC_0500319,0.013604
ISIC_0500851,0.015324
ISIC_0501199,0.039541
ISIC_0501295,0.011741
ISIC_0502032,0.010483
ISIC_0502364,0.008212
ISIC_0504453,0.037178
ISIC_0504686,0.028383
ISIC_0504935,0.012171
ISIC_0505403,0.030225
ISIC_0505447,0.016356
ISIC_0506082,0.009846
ISIC_0506198,0.015564
ISIC_0508596,0.029878
ISIC_0509538,0.008564
ISIC_0510408,0.009323
ISIC_0510439,0.007326
ISIC_0510794,0.041830
ISIC_0511981,0.026186
ISIC_0513674,0.011529
ISIC_0513808,0.018808
ISIC_0515041,0.010100
ISIC_0515737,0.044929
ISIC_0517531,0.012727
ISIC_0517673,0.011873
ISIC_0519860,0.011204
ISIC_0520611,0.100296
ISIC_0521580,0.010570
ISIC_0521689,0.008771
ISIC_0521877,0.011055
ISIC_0522569,0.029309
ISIC_0523596,0.018811
ISIC_0524466,0.066680
ISIC_0524604,0.010679
ISIC_0525213,0.010634
ISIC_0525405,0.033545
ISIC_0527588,0.012871
ISIC_0528304,0.025978
ISIC_0528945,0.013627
ISIC_0530946,0.015818
ISIC_0532813,0.012935
ISIC_0533917,0.013785
ISIC_0535264,0.188731
ISIC_0535812,0.027742
ISIC_0536393,0.009419
ISIC_0537310,0.018177
ISIC_0537430,0.050580
ISIC_0538335,0.013766
ISIC_0538391,0.125822
ISIC_0539046,0.026556
ISIC_0539432,0.547925
ISIC_0539662,0.012404
ISIC_0541206,0.009900
ISIC_0542744,0.015307
ISIC_0542899,0.013485
ISIC_0543866,0.008952
ISIC_0544482,0.017730
ISIC_0545219,0.024585
ISIC_0545222,0.031151
ISIC_0546119,0.009975
ISIC_0546506,0.118689
ISIC_0546632,0.010323
ISIC_0546682,0.016102
ISIC_0547086,0.039733
ISIC_0548182,0.043388
ISIC_0548968,0.033368
ISIC_0550777,0.015003
ISIC_0554395,0.010931
ISIC_0554507,0.027521
ISIC_0554535,0.009497
ISIC_0554819,0.043309
ISIC_0555540,0.043088
ISIC_0556297,0.008638
ISIC_0556505,0.055810
ISIC_0556568,0.011109
ISIC_0557285,0.008487
ISIC_0557595,0.010565
ISIC_0557850,0.009790
ISIC_0558458,0.010951
ISIC_0558563,0.009572
ISIC_0558899,0.030565
ISIC_0559101,0.061632
ISIC_0561202,0.095810
ISIC_0564203,0.010488
ISIC_0565070,0.030697
ISIC_0567332,0.029199
ISIC_0570796,0.041720
ISIC_0571162,0.018652
ISIC_0571336,0.018421
ISIC_0572486,0.014888
ISIC_0574930,0.009773
ISIC_0576125,0.014427
ISIC_0578316,0.007988
ISIC_0578354,0.156955
ISIC_0579350,0.007182
ISIC_0579367,0.026520
ISIC_0580265,0.015701
ISIC_0582447,0.017244
ISIC_0582531,0.037889
ISIC_0583833,0.025501
ISIC_0584197,0.117132
ISIC_0585534,0.256300
ISIC_0586493,0.009744
ISIC_0586601,0.009583
ISIC_0587024,0.033730
ISIC_0587027,0.036893
ISIC_0587527,0.031955
ISIC_0588157,0.010211
ISIC_0588162,0.011429
ISIC_0588352,0.224046
ISIC_0589061,0.013326
ISIC_0590646,0.011140
ISIC_0591142,0.123435
ISIC_0591685,0.011104
ISIC_0592225,0.020046
ISIC_0592796,0.009654
ISIC_0594374,0.013151
ISIC_0594932,0.012338
ISIC_0595682,0.007464
ISIC_0596005,0.035104
ISIC_0596499,0.008878
ISIC_0598190,0.009010
ISIC_0598769,0.040712
ISIC_0600649,0.027989
ISIC_0600710,0.009007
ISIC_0602170,0.007712
ISIC_0602633,0.207989
ISIC_0603307,0.013350
ISIC_0604055,0.008129
ISIC_0604516,0.007937
ISIC_0605259,0.017137
ISIC_0606244,0.460232
ISIC_0607037,0.012130
ISIC_0607397,0.009649
ISIC_0607473,0.008264
ISIC_0607693,0.008627
ISIC_0608042,0.022923
ISIC_0608105,0.014868
ISIC_0608330,0.009704
ISIC_0609220,0.008990
ISIC_0609770,0.007961
ISIC_0610325,0.069137
ISIC_0611293,0.008524
ISIC_0611390,0.029100
ISIC_0611822,0.011149
ISIC_0612337,0.011162
ISIC_0613199,0.010830
ISIC_0613239,0.009881
ISIC_0613293,0.008880
ISIC_0613555,0.076683
ISIC_0613748,0.012930
ISIC_0615241,0.009773
ISIC_0616900,0.009192
ISIC_0619695,0.008508
ISIC_0620316,0.012203
ISIC_0620379,0.025930
ISIC_0620581,0.008670
ISIC_0621355,0.011127
ISIC_0621919,0.008633
ISIC_0622203,0.010847
ISIC_0622461,0.010561
ISIC_0623254,0.020689
ISIC_0623493,0.033061
ISIC_0623650,0.018797
ISIC_0624194,0.008622
ISIC_0627128,0.063726
ISIC_0627467,0.019778
ISIC_0631039,0.009386
ISIC_0633018,0.092488
ISIC_0633831,0.033668
ISIC_0634161,0.017860
ISIC_0634896,0.028408
ISIC_0635396,0.007810
ISIC_0635721,0.054071
ISIC_0636920,0.010146
ISIC_0637104,0.339095
ISIC_0637231,0.014869
ISIC_0639631,0.019321
ISIC_0640439,0.022252
ISIC_0641371,0.017593
ISIC_0644758,0.007945
ISIC_0644873,0.011269
ISIC_0645560,0.025980
ISIC_0646211,0.039815
ISIC_0646723,0.010128
ISIC_0647385,0.016553
ISIC_0649394,0.026343
ISIC_0650063,0.138496
ISIC_0650090,0.011721
ISIC_0653629,0.012202
ISIC_0653693,0.008456
ISIC_0653761,0.025326
ISIC_0654120,0.013672
ISIC_0655378,0.014188
ISIC_0655512,0.021999
ISIC_0656308,0.011285
ISIC_0660782,0.154133
ISIC_0660925,0.024705
ISIC_0662288,0.023577
ISIC_0663197,0.046386
ISIC_0663707,0.008613
ISIC_0664454,0.011163
ISIC_0664524,0.011676
ISIC_0665430,0.015164
ISIC_0665521,0.009901
ISIC_0667449,0.014751
ISIC_0668855,0.064966
ISIC_0669360,0.036625
ISIC_0671119,0.037120
ISIC_0673217,0.023688
ISIC_0673441,0.030295
ISIC_0673705,0.012079
ISIC_0673777,0.008570
ISIC_0673970,0.068141
ISIC_0674308,0.024656
ISIC_0674636,0.045174
ISIC_0674769,0.012556
ISIC_0675554,0.013251
ISIC_0675743,0.009085
ISIC_0676272,0.024938
ISIC_0676443,0.029500
ISIC_0676863,0.014804
ISIC_0677660,0.011259
ISIC_0678034,0.011043
ISIC_0680997,0.030045
ISIC_0681019,0.047256
ISIC_0681410,0.027828
ISIC_0681751,0.081097
ISIC_0682057,0.033898
ISIC_0682495,0.008389
ISIC_0682907,0.008785
ISIC_0682960,0.015151
ISIC_0684256,0.018117
ISIC_0684654,0.009831
ISIC_0684862,0.014750
ISIC_0685033,0.009495
ISIC_0685067,0.019602
ISIC_0686961,0.089712
ISIC_0689307,0.012563
ISIC_0692073,0.030271
ISIC_0695000,0.018628
ISIC_0695255,0.036559
ISIC_0695851,0.009455
ISIC_0697455,0.020811
ISIC_0698209,0.030626
ISIC_0700078,0.019166
ISIC_0700201,0.008357
ISIC_0701187,0.012627
ISIC_0701649,0.010673
ISIC_0701776,0.008644
ISIC_0703440,0.013282
ISIC_0703903,0.024746
ISIC_0703979,0.010045
ISIC_0704243,0.011052
ISIC_0704245,0.008010
ISIC_0704435,0.008314
ISIC_0705764,0.010955
ISIC_0705909,0.010154
ISIC_0707036,0.028544
ISIC_0707359,0.007801
ISIC_0707819,0.008752
ISIC_0708442,0.025187
ISIC_0708867,0.007323
ISIC_0708878,0.033823
ISIC_0710840,0.023604
ISIC_0712978,0.027940
ISIC_0713157,0.008776
ISIC_0714126,0.010435
ISIC_0714540,0.007881
ISIC_0715784,0.010208
ISIC_0715864,0.013554
ISIC_0716650,0.010186
ISIC_0717635,0.012878
ISIC_0718698,0.007824
ISIC_0719763,0.007371
ISIC_0720050,0.033341
ISIC_0720319,0.010464
ISIC_0721575,0.015333
ISIC_0721927,0.017801
ISIC_0722065,0.030153
ISIC_0722323,0.009254
ISIC_0723369,0.009054
ISIC_0723819,0.013202
ISIC_0724106,0.009823
ISIC_0724784,0.019551
ISIC_0727953,0.011493
ISIC_0728055,0.023766
ISIC_0728474,0.015786
ISIC_0728977,0.008039
ISIC_0729188,0.058666
ISIC_0729365,0.015911
ISIC_0732158,0.013418
ISIC_0732261,0.009266
ISIC_0733408,0.019027
ISIC_0734038,0.019473
ISIC_0734761,0.027218
ISIC_0735344,0.019747
ISIC_0735361,0.025231
ISIC_0735507,0.013213
ISIC_0737285,0.033054
ISIC_0737596,0.042907
ISIC_0737951,0.042964
ISIC_0738067,0.017268
ISIC_0738616,0.009934
ISIC_0739064,0.011066
ISIC_0739401,0.014582
ISIC_0740997,0.097140
ISIC_0743576,0.008288
ISIC_0743739,0.030488
ISIC_0743789,0.010682
ISIC_0746818,0.083161
ISIC_0747114,0.011774
ISIC_0748291,0.010455
ISIC_0749073,0.036902
ISIC_0749202,0.007585
ISIC_0752872,0.010932
ISIC_0753499,0.013811
ISIC_0755453,0.020408
ISIC_0756977,0.015821
ISIC_0757171,0.027078
ISIC_0758024,0.010689
ISIC_0758246,0.009261
ISIC_0758568,0.013543
ISIC_0759383,0.049249
ISIC_0760154,0.017175
ISIC_0760260,0.011794
ISIC_0762091,0.008961
ISIC_0763495,0.010471
ISIC_0764739,0.041395
ISIC_0765355,0.054820
ISIC_0767812,0.009364
ISIC_0769066,0.014320
ISIC_0770095,0.009721
ISIC_0770234,0.009411
ISIC_0770508,0.071458
ISIC_0770817,0.008950
ISIC_0771788,0.032346
ISIC_0772522,0.009076
ISIC_0772578,0.106021
ISIC_0772706,0.009493
ISIC_0773190,0.010194
ISIC_0774444,0.013284
ISIC_0775579,0.015779
ISIC_0775584,0.255122
ISIC_0776524,0.011482
ISIC_0776616,0.009608
ISIC_0776803,0.013296
ISIC_0776824,0.073598
ISIC_0777077,0.049105
ISIC_0778512,0.012715
ISIC_0779258,0.007997
ISIC_0780165,0.038525
ISIC_0781571,0.046441
ISIC_0784160,0.010491
ISIC_0785830,0.008472
ISIC_0786267,0.016188
ISIC_0786322,0.065133
ISIC_0788550,0.023159
ISIC_0792325,0.010728
ISIC_0792492,0.070892
ISIC_0792564,0.010564
ISIC_0792986,0.011341
ISIC_0794617,0.039822
ISIC_0795653,0.028183
ISIC_0796707,0.009776
ISIC_0797113,0.036725
ISIC_0799427,0.011267
ISIC_0799785,0.009291
ISIC_0799979,0.027370
ISIC_0800693,0.010419
ISIC_0801740,0.012287
ISIC_0802693,0.024809
ISIC_0803310,0.007933
ISIC_0803341,0.028722
ISIC_0803636,0.011919
ISIC_0804023,0.020600
ISIC_0805392,0.007958
ISIC_0807283,0.010609
ISIC_0807404,0.015420
ISIC_0808861,0.028410
ISIC_0809377,0.011405
ISIC_0809747,0.008254
ISIC_0810336,0.107680
ISIC_0810894,0.087872
ISIC_0811323,0.009218
ISIC_0813138,0.036584
ISIC_0813352,0.009860
ISIC_0814613,0.010780
ISIC_0816087,0.017652
ISIC_0816173,0.010125
ISIC_0817883,0.010757
ISIC_0818301,0.016397
ISIC_0821277,0.012474
ISIC_0821445,0.032963
ISIC_0821598,0.013824
ISIC_0822581,0.023423
ISIC_0823047,0.011670
ISIC_0823591,0.007924
ISIC_0824050,0.009646
ISIC_0825029,0.011894
ISIC_0825725,0.014766
ISIC_0829859,0.020689
ISIC_0830589,0.008339
ISIC_0834674,0.020200
ISIC_0835778,0.025277
ISIC_0836745,0.012814
ISIC_0839044,0.036054
ISIC_0839368,0.059776
ISIC_0840535,0.012154
ISIC_0840661,0.007194
ISIC_0841028,0.050647
ISIC_0842398,0.009853
ISIC_0842798,0.024328
ISIC_0843175,0.009455
ISIC_0843626,0.010009
ISIC_0844546,0.008500
ISIC_0844930,0.010070
ISIC_0844952,0.073388
ISIC_0845696,0.021846
ISIC_0848406,0.010051
ISIC_0848986,0.008946
ISIC_0851144,0.014783
ISIC_0852759,0.036709
ISIC_0853184,0.018121
ISIC_0853566,0.030498
ISIC_0853893,0.016124
ISIC_0854582,0.022599
ISIC_0855262,0.014326
ISIC_0856987,0.010053
ISIC_0857436,0.020557
ISIC_0857443,0.020460
ISIC_0857595,0.018046
ISIC_0861327,0.014454
ISIC_0862505,0.013236
ISIC_0863212,0.032312
ISIC_0864741,0.009175
ISIC_0865303,0.010578
ISIC_0866123,0.014214
ISIC_0866838,0.009360
ISIC_0867509,0.196126
ISIC_0867683,0.035626
ISIC_0868513,0.009504
ISIC_0869415,0.012615
ISIC_0870455,0.191925
ISIC_0870529,0.008596
ISIC_0871473,0.009071
ISIC_0873174,0.186013
ISIC_0874437,0.031170
ISIC_0874522,0.008641
ISIC_0874582,0.009919
ISIC_0874773,0.049419
ISIC_0875072,0.011695
ISIC_0876617,0.025518
ISIC_0876689,0.043203
ISIC_0877438,0.011066
ISIC_0877919,0.012430
ISIC_0878952,0.025864
ISIC_0879061,0.042390
ISIC_0879986,0.045643
ISIC_0881100,0.010373
ISIC_0881645,0.020163
ISIC_0881966,0.010118
ISIC_0883924,0.008257
ISIC_0884023,0.024532
ISIC_0884538,0.011151
ISIC_0885369,0.008999
ISIC_0885617,0.043301
ISIC_0886447,0.010512
ISIC_0887532,0.008496
ISIC_0887743,0.016347
ISIC_0887966,0.010420
ISIC_0890305,0.010254
ISIC_0891059,0.012709
ISIC_0891718,0.010684
ISIC_0892179,0.055026
ISIC_0893984,0.010096
ISIC_0894308,0.021285
ISIC_0894646,0.012850
ISIC_0896427,0.073228
ISIC_0897639,0.009057
ISIC_0897958,0.018212
ISIC_0898069,0.012993
ISIC_0899393,0.010994
ISIC_0900251,0.015331
ISIC_0904702,0.007229
ISIC_0904866,0.007047
ISIC_0906558,0.009128
ISIC_0908698,0.009841
ISIC_0908910,0.060825
ISIC_0909069,0.029827
ISIC_0910022,0.018242
ISIC_0913137,0.061510
ISIC_0915083,0.010952
ISIC_0915125,0.011598
ISIC_0915404,0.042137
ISIC_0915906,0.009674
ISIC_0916159,0.016342
ISIC_0916649,0.007484
ISIC_0917619,0.036809
ISIC_0917843,0.040444
ISIC_0920023,0.019144
ISIC_0923085,0.064804
ISIC_0923805,0.013473
ISIC_0924293,0.014191
ISIC_0924421,0.008197
ISIC_0925021,0.263643
ISIC_0925309,0.018254
ISIC_0925595,0.027768
ISIC_0928578,0.010785
ISIC_0929007,0.008567
ISIC_0929505,0.025599
ISIC_0929834,0.045594
ISIC_0930476,0.047062
ISIC_0931223,0.016262
ISIC_0931237,0.106621
ISIC_0931921,0.027112
ISIC_0932157,0.007652
ISIC_0932935,0.029495
ISIC_0934095,0.009225
ISIC_0935275,0.017955
ISIC_0935315,0.010084
ISIC_0935644,0.016639
ISIC_0936377,0.535973
ISIC_0936437,0.008947
ISIC_0936718,0.009407
ISIC_0937409,0.086376
ISIC_0939822,0.011807
ISIC_0940257,0.023491
ISIC_0941443,0.010372
ISIC_0943849,0.033910
ISIC_0945202,0.123860
ISIC_0946365,0.010571
ISIC_0946870,0.012446
ISIC_0948167,0.041519
ISIC_0949276,0.007756
ISIC_0949297,0.010648
ISIC_0950488,0.060659
ISIC_0951638,0.011625
ISIC_0951713,0.010850
ISIC_0951865,0.018035
ISIC_0953153,0.013185
ISIC_0953256,0.014239
ISIC_0953764,0.012437
ISIC_0954001,0.007615
ISIC_0954003,0.028742
ISIC_0955375,0.012612
ISIC_0955990,0.015974
ISIC_0957317,0.018415
ISIC_0957556,0.013116
ISIC_0958029,0.016596
ISIC_0958136,0.019507
ISIC_0958433,0.021276
ISIC_0959042,0.014576
ISIC_0959864,0.014162
ISIC_0960354,0.059013
ISIC_0960568,0.009313
ISIC_0960806,0.008807
ISIC_0960859,0.012186
ISIC_0960920,0.013525
ISIC_0962274,0.011302
ISIC_0963642,0.005554
ISIC_0963700,0.032066
ISIC_0963827,0.008709
ISIC_0964240,0.013020
ISIC_0965703,0.144006
ISIC_0966701,0.015510
ISIC_0968444,0.033303
ISIC_0969096,0.022534
ISIC_0969318,0.015393
ISIC_0969723,0.106870
ISIC_0969858,0.008129
ISIC_0971824,0.046245
ISIC_0973496,0.008293
ISIC_0973792,0.019571
ISIC_0974607,0.007866
ISIC_0974656,0.007476
ISIC_0975302,0.008936
ISIC_0975751,0.010621
